match_id,date,year_month,map,w1,w2,w3,w4,l1,l2,l3,l4,w1_or,w2_or,w3_or,w4_or,w1_nr,w2_nr,w3_nr,w4_nr,l1_or,l2_or,l3_or,l4_or,l1_nr,l2_nr,l3_nr,l4_nr,map_only
995199,2024-07-27,2024-07,Arabia,bcappu,arunaoe,ninjavarier,,lotterymartin,Gajini,guerrillawarfare2,,1497,1137,890,0,1510,1150,903,0,1341,1156,940,0,1328,1143,927,0,Arabia
995182,2024-07-27,2024-07,Michi,Thiru,Gajini,arunaoe,guerrillawarfare2,bcappu,f33d3r.raj,ddk220,ninjavarier,1961,1139,1120,923,1978,1156,1137,940,1514,1497,1346,907,1497,1480,1304,890,Michi
995170,2024-07-27,2024-07,Arena,Thiru,Gajini,guerrillawarfare2,,bcappu,f33d3r.raj,ninjavarier,,1945,1123,907,0,1961,1139,923,0,1530,1513,923,0,1514,1497,907,0,Arena
995113,2024-07-27,2024-07,Black Forest,bcappu,vijay1989,guerrillawarfare2,,f33d3r.raj,Gajini,ninjavarier,,1516,1245,893,0,1530,1259,907,0,1527,1137,937,0,1513,1123,923,0,Black Forest
995094,2024-07-27,2024-07,Nomad,f33d3r.raj,bcappu,Gajini,stylishsteam,Thiru,feedertony,ninjavarier,guerrillawarfare2,1516,1505,1126,1108,1527,1516,1137,1119,1956,1364,948,904,1945,1353,937,893,Nomad
991472,2024-07-21,2024-07,Land Nomad,mikecbe,thelivi,bcappu,guerrillawarfare2,Thiru,lotterymartin,arunaoe,dannypants5515,1630,1542,1487,886,1648,1560,1505,904,1974,1359,1138,1300,1956,1341,1120,1174,Land Nomad
991455,2024-07-21,2024-07,Amazon Tunnel,Thiru,mikecbe,xpm0083,typo,fenrir05,thelivi,lotterymartin,arunaoe,1960,1616,1280,1155,1974,1630,1294,1169,1941,1556,1373,1152,1927,1542,1359,1138,Amazon Tunnel
991430,2024-07-21,2024-07,Arabia,Thiru,xpm0083,typo,arunaoe,fenrir05,thelivi,sundar7238,guerrillawarfare2,1949,1269,1144,1141,1960,1280,1155,1152,1952,1567,983,897,1941,1556,972,886,Arabia
991405,2024-07-21,2024-07,Michi,f33d3r.raj,bcappu,guerrillawarfare2,,thelivi,Gajini,ninjavarier,,1507,1478,888,0,1516,1487,897,0,1576,1135,957,0,1567,1126,948,0,Michi
991388,2024-07-21,2024-07,Arena,thelivi,bcappu,feedertony,darkknight7282,mikecbe,f33d3r.raj,lotterymartin,typo,1562,1464,1350,1301,1576,1478,1364,1318,1630,1521,1387,1158,1616,1507,1373,1144,Arena
991378,2024-07-21,2024-07,Black Forest,mikecbe,thelivi,lotterymartin,sundar7238,f33d3r.raj,bcappu,darkknight7282,typo,1617,1549,1374,970,1630,1562,1387,983,1534,1477,1318,1171,1521,1464,1301,1158,Black Forest
991372,2024-07-21,2024-07,Nomad,thelivi,lotterymartin,typo,sundar7238,f33d3r.raj,darkknight7282,Gajini,ninjavarier,1535,1360,1157,956,1549,1374,1171,970,1548,1336,1149,971,1534,1318,1135,957,Nomad
991362,2024-07-21,2024-07,Land Nomad,f33d3r.raj,bcappu,typo,sundar7238,thelivi,darkknight7282,Gajini,ninjavarier,1536,1465,1145,944,1548,1477,1157,956,1547,1353,1161,983,1535,1336,1149,971,Land Nomad
991338,2024-07-21,2024-07,Amazon Tunnel,mikecbe,bcappu,feedertony,xpm0083,thelivi,f33d3r.raj,darkknight7282,typo,1603,1451,1336,1255,1617,1465,1350,1269,1561,1550,1373,1159,1547,1536,1353,1145,Amazon Tunnel
991321,2024-07-21,2024-07,Arabia,mikecbe,darkknight7282,Gajini,typo,thelivi,f33d3r.raj,xpm0083,guerrillawarfare2,1587,1348,1145,1143,1603,1373,1161,1159,1577,1566,1271,904,1561,1550,1255,888,Arabia
991296,2024-07-21,2024-07,Michi,lotterymartin,darkknight7282,feedertony,,thelivi,ddk220,sundar7238,,1348,1328,1324,0,1360,1348,1336,0,1589,1379,956,0,1577,1346,944,0,Michi
991281,2024-07-21,2024-07,Arena,fenrir05,thelivi,typo,guerrillawarfare2,mikecbe,ddk220,feedertony,Gajini,1939,1577,1131,892,1952,1589,1143,904,1599,1415,1336,1157,1587,1379,1324,1145,Arena
991250,2024-07-21,2024-07,Black Forest,fenrir05,thelivi,typo,guerrillawarfare2,mikecbe,lotterymartin,feedertony,Gajini,1924,1563,1117,878,1939,1577,1131,892,1613,1362,1350,1171,1599,1348,1336,1157,Black Forest
990779,2024-07-20,2024-07,Nomad,lotterymartin,darkknight7282,ninjavarier,guerrillawarfare2,f33d3r.raj,Gajini,sundar7238,thiyagup,1349,1306,970,865,1362,1328,983,878,1579,1184,969,758,1566,1171,956,739,Nomad
990688,2024-07-20,2024-07,Land Nomad,Thiru,Gajini,ninjavarier,sundar7238,f33d3r.raj,bcappu,stylishsteam,guerrillawarfare2,1933,1168,954,953,1949,1184,970,969,1595,1467,1124,881,1579,1451,1108,865,Land Nomad
990253,2024-07-19,2024-07,Amazon Tunnel,mikecbe,centurion12,Gajini,ninjavarier,thelivi,bcappu,typo,guerrillawarfare2,1599,1378,1154,940,1613,1392,1168,954,1577,1481,1131,895,1563,1467,1117,881,Amazon Tunnel
990232,2024-07-19,2024-07,Arabia,thelivi,centurion12,Gajini,arunaoe,mikecbe,bcappu,typo,guerrillawarfare2,1565,1366,1142,1129,1577,1378,1154,1141,1611,1493,1143,907,1599,1481,1131,895,Arabia
990215,2024-07-19,2024-07,Michi,mikecbe,centurion12,sundar7238,guerrillawarfare2,bcappu,typo,Gajini,ninjavarier,1597,1352,939,893,1611,1366,953,907,1507,1157,1156,954,1493,1143,1142,940,Michi
990196,2024-07-19,2024-07,Arena,bcappu,Gajini,guerrillawarfare2,,centurion12,typo,sundar7238,,1492,1141,878,0,1507,1156,893,0,1367,1172,954,0,1352,1157,939,0,Arena
990177,2024-07-19,2024-07,Black Forest,arunaoe,stylishsteam,sundar7238,guerrillawarfare2,bcappu,typo,Gajini,,1121,1116,946,0,1129,1124,954,0,1276,1500,1180,0,1268,1492,1172,0,Black Forest
986831,2024-07-14,2024-07,Nomad,rcbfan009,darkknight7282,xpm0083,,mikecbe,bcappu,arunaoe,,1794,1284,1258,0,1807,1306,1271,0,1610,1513,1134,0,1597,1500,1121,0,Nomad
986812,2024-07-14,2024-07,Land Nomad,Thiru,lotterymartin,xpm0083,,rcbfan009,thelivi,arunaoe,,1915,1331,1240,0,1933,1349,1258,0,1812,1583,1152,0,1794,1565,1134,0,Land Nomad
986660,2024-07-14,2024-07,Amazon Tunnel,Thiru,bcappu,xpm0083,,rcbfan009,f33d3r.raj,typo,,1898,1496,1223,0,1915,1513,1240,0,1829,1612,1197,0,1812,1595,1180,0,Amazon Tunnel
986651,2024-07-14,2024-07,Arabia,rcbfan009,bcappu,typo,ninjavarier,mikecbe,thelivi,xpm0083,sundar7238,1816,1483,1184,941,1829,1496,1197,954,1623,1596,1236,959,1610,1583,1223,946,Arabia
986640,2024-07-14,2024-07,Michi,rcbfan009,bcappu,sundar7238,,mikecbe,xpm0083,typo,,1806,1473,949,0,1816,1483,959,0,1633,1246,1194,0,1623,1236,1184,0,Michi
986111,2024-07-13,2024-07,Arena,Thiru,thelivi,darkknight7282,guerrillawarfare2,rcbfan009,bcappu,typo,arunaoe,1881,1579,1251,853,1898,1596,1284,870,1823,1490,1211,1169,1806,1473,1194,1152,Arena
986082,2024-07-13,2024-07,Black Forest,rcbfan009,bcappu,guerrillawarfare2,,thelivi,darkknight7282,typo,,1808,1475,838,0,1823,1490,853,0,1594,1281,1226,0,1579,1251,1211,0,Black Forest
986057,2024-07-13,2024-07,Nomad,rcbfan009,f33d3r.raj,Gajini,guerrillawarfare2,Thiru,darkknight7282,arunaoe,sundar7238,1795,1599,1136,825,1808,1612,1149,838,1894,1309,1182,962,1881,1281,1169,949,Nomad
986047,2024-07-13,2024-07,Land Nomad,f33d3r.raj,typo,sundar7238,,rcbfan009,Gajini,guerrillawarfare2,,1579,1206,942,0,1599,1226,962,0,1815,1156,845,0,1795,1136,825,0,Land Nomad
986037,2024-07-13,2024-07,Amazon Tunnel,Thiru,f33d3r.raj,typo,,aravind2705,Gajini,sundar7238,guerrillawarfare2,1876,1561,1188,0,1894,1579,1206,0,1728,1174,960,0,1710,1156,942,0,Amazon Tunnel
985963,2024-07-13,2024-07,Arabia,Thiru,rcbfan009,guerrillawarfare2,thiyagup,f33d3r.raj,bcappu,typo,sundar7238,1863,1802,850,738,1876,1815,863,758,1574,1488,1201,973,1561,1475,1188,960,Arabia
985944,2024-07-13,2024-07,Michi,Thiru,bcappu,sundar7238,guerrillawarfare2,rcbfan009,centurion12,Gajini,thiyagup,1848,1473,958,835,1863,1488,973,850,1817,1382,1189,761,1802,1367,1174,738,Michi
985924,2024-07-13,2024-07,Arena,rcbfan009,aravind2705,sundar7238,guerrillawarfare2,bcappu,centurion12,typo,Gajini,1803,1714,944,821,1817,1728,958,835,1487,1396,1215,1203,1473,1382,1201,1189,Arena
985919,2024-07-13,2024-07,Black Forest,rcbfan009,aravind2705,guerrillawarfare2,,bcappu,centurion12,Gajini,,1794,1705,812,0,1803,1714,821,0,1496,1405,1212,0,1487,1396,1203,0,Black Forest
985881,2024-07-13,2024-07,Nomad,rcbfan009,darkknight7282,typo,Gajini,thelivi,bcappu,centurion12,sundar7238,1779,1275,1200,1197,1794,1309,1215,1212,1609,1511,1420,959,1594,1496,1405,944,Nomad
985876,2024-07-13,2024-07,Land Nomad,rcbfan009,thelivi,centurion12,,darkknight7282,typo,Gajini,sundar7238,1767,1597,1408,0,1779,1609,1420,0,1304,1212,1209,0,1275,1200,1197,0,Land Nomad
985861,2024-07-13,2024-07,Amazon Tunnel,thelivi,centurion12,Gajini,,Thiru,typo,sundar7238,,1585,1396,1197,0,1597,1408,1209,0,1860,1224,983,0,1848,1212,971,0,Amazon Tunnel
985427,2024-07-12,2024-07,Arabia,rcbfan009,mikecbe,arunaoe,sundar7238,Thiru,thelivi,typo,guerrillawarfare2,1752,1618,1167,968,1767,1633,1182,983,1875,1600,1239,827,1860,1585,1224,812,Arabia
985410,2024-07-12,2024-07,Michi,Thiru,mikecbe,ninjavarier,guerrillawarfare2,rcbfan009,typo,arunaoe,sundar7238,1862,1605,928,814,1875,1618,941,827,1765,1252,1180,981,1752,1239,1167,968,Michi
985380,2024-07-12,2024-07,Arena,rcbfan009,thelivi,Gajini,,Thiru,typo,vijay1989,,1754,1589,1186,0,1765,1600,1197,0,1873,1263,1256,0,1862,1252,1245,0,Arena
985362,2024-07-12,2024-07,Black Forest,thelivi,Gajini,ninjavarier,,centurion12,typo,sundar7238,,1571,1168,910,0,1589,1186,928,0,1414,1281,999,0,1396,1263,981,0,Black Forest
982631,2024-07-07,2024-07,Nomad,mikecbe,typo,xpm0083,sundar7238,thelivi,bcappu,arunaoe,guerrillawarfare2,1589,1265,1230,983,1605,1281,1246,999,1587,1527,1196,830,1571,1511,1180,814,Nomad
982594,2024-07-07,2024-07,Land Nomad,mikecbe,bcappu,typo,thiyagup,aadvanced,arunaoe,Gajini,guerrillawarfare2,1576,1514,1252,741,1589,1527,1265,761,1814,1209,1181,843,1801,1196,1168,830,Land Nomad
982572,2024-07-07,2024-07,Amazon Tunnel,aravind2705,typo,sundar7238,ninjavarier,bcappu,arunaoe,Gajini,guerrillawarfare2,1691,1238,969,896,1705,1252,983,910,1528,1223,1195,857,1514,1209,1181,843,Amazon Tunnel
982490,2024-07-07,2024-07,Arabia,aravind2705,Gajini,sundar7238,,bcappu,feedertony,guerrillawarfare2,,1676,1180,954,0,1691,1195,969,0,1543,1365,872,0,1528,1350,857,0,Arabia
982478,2024-07-07,2024-07,Michi,aravind2705,feedertony,Gajini,,aadvanced,bcappu,guerrillawarfare2,,1654,1343,1158,0,1676,1365,1180,0,1836,1565,894,0,1814,1543,872,0,Michi
982471,2024-07-07,2024-07,Arena,aravind2705,Gajini,stylishsteam,guerrillawarfare2,aadvanced,bcappu,feedertony,,1638,1142,1100,0,1654,1158,1116,0,1597,1852,1581,0,1581,1836,1565,0,Arena
982418,2024-07-07,2024-07,Black Forest,thelivi,lotterymartin,Gajini,,aravind2705,feedertony,ninjavarier,,1575,1319,1130,0,1587,1331,1142,0,1650,1371,908,0,1638,1359,896,0,Black Forest
982026,2024-07-06,2024-07,Nomad,thelivi,centurion12,Gajini,sundar7238,aadvanced,darkknight7282,ninjavarier,guerrillawarfare2,1562,1401,1117,941,1575,1414,1130,954,1865,1339,921,891,1852,1304,908,878,Nomad
982013,2024-07-06,2024-07,Land Nomad,aadvanced,centurion12,ninjavarier,guerrillawarfare2,thelivi,darkknight7282,Gajini,sundar7238,1852,1388,908,878,1865,1401,921,891,1575,1378,1130,954,1562,1339,1117,941,Land Nomad
981980,2024-07-06,2024-07,Amazon Tunnel,thelivi,centurion12,thundubeedi,,f33d3r.raj,Gajini,guerrillawarfare2,,1560,1373,711,0,1575,1388,726,0,1589,1145,893,0,1574,1130,878,0,Amazon Tunnel
981969,2024-07-06,2024-07,Arabia,f33d3r.raj,bcappu,stylishsteam,guerrillawarfare2,aadvanced,centurion12,sundar7238,ninjavarier,1574,1566,1085,878,1589,1581,1100,893,1867,1388,969,923,1852,1373,954,908,Arabia
981935,2024-07-06,2024-07,Michi,Thiru,f33d3r.raj,Gajini,guerrillawarfare2,aadvanced,bcappu,sundar7238,ninjavarier,1861,1562,1133,866,1873,1574,1145,878,1879,1578,981,935,1867,1566,969,923,Michi
981922,2024-07-06,2024-07,Arena,Thiru,f33d3r.raj,Gajini,,aadvanced,bcappu,guerrillawarfare2,,1851,1552,1123,0,1861,1562,1133,0,1889,1588,876,0,1879,1578,866,0,Arena
981868,2024-07-06,2024-07,Black Forest,bcappu,centurion12,Gajini,sundar7238,Thiru,f33d3r.raj,guerrillawarfare2,thundubeedi,1573,1373,1108,966,1588,1388,1123,981,1866,1567,891,726,1851,1552,876,711,Black Forest
981828,2024-07-06,2024-07,Nomad,Thiru,feedertony,darkknight7282,,centurion12,Gajini,sundar7238,guerrillawarfare2,1858,1363,1352,0,1866,1371,1378,0,1381,1116,974,0,1373,1108,966,0,Nomad
981808,2024-07-06,2024-07,Land Nomad,feedertony,darkknight7282,guerrillawarfare2,,centurion12,Gajini,sundar7238,,1349,1303,885,0,1363,1352,899,0,1395,1130,988,0,1381,1116,974,0,Land Nomad
981484,2024-07-05,2024-07,Amazon Tunnel,aadvanced,bcappu,centurion12,guerrillawarfare2,mikecbe,thelivi,typo,arunaoe,1877,1561,1383,873,1889,1573,1395,885,1588,1572,1250,1235,1576,1560,1238,1223,Amazon Tunnel
981474,2024-07-05,2024-07,Arabia,thelivi,bcappu,typo,Gajini,aadvanced,Thiru,sundar7238,thundubeedi,1557,1546,1235,1115,1572,1561,1250,1130,1892,1873,1003,741,1877,1858,988,726,Arabia
981451,2024-07-05,2024-07,Michi,aadvanced,Thiru,typo,sundar7238,thelivi,bcappu,centurion12,feedertony,1880,1861,1223,991,1892,1873,1235,1003,1569,1558,1395,1361,1557,1546,1383,1349,Michi
978430,2024-06-30,2024-06,Arena,aadvanced,rcbfan009,typo,guerrillawarfare2,mikecbe,f33d3r.raj,arunaoe,xpm0083,1866,1740,1209,859,1880,1754,1223,873,1602,1581,1249,1244,1588,1567,1235,1230,Arena
978390,2024-06-30,2024-06,Nomad,f33d3r.raj,thelivi,xpm0083,typo,aadvanced,mikecbe,sundar7238,ninjavarier,1571,1559,1234,1199,1581,1569,1244,1209,1876,1612,1001,945,1866,1602,991,935,Nomad
978361,2024-06-30,2024-06,Land Nomad,aadvanced,lotterymartin,arunaoe,sundar7238,rcbfan009,thelivi,typo,guerrillawarfare2,1861,1304,1234,986,1876,1319,1249,1001,1755,1574,1214,874,1740,1559,1199,859,Land Nomad
978333,2024-06-30,2024-06,Black Forest,rcbfan009,lotterymartin,sundar7238,ninjavarier,thelivi,arunaoe,typo,guerrillawarfare2,1740,1290,972,931,1755,1304,986,945,1588,1248,1228,888,1574,1234,1214,874,Black Forest
978285,2024-06-30,2024-06,Michi,rcbfan009,thelivi,f33d3r.raj,,Thiru,mikecbe,feedertony,,1720,1570,1553,0,1740,1588,1571,0,1879,1630,1379,0,1861,1612,1361,0,Michi
978248,2024-06-30,2024-06,Arabia,Thiru,f33d3r.raj,Gajini,sundar7238,rcbfan009,thelivi,typo,guerrillawarfare2,1865,1539,1101,958,1879,1553,1115,972,1736,1584,1242,902,1720,1570,1228,888,Arabia
978206,2024-06-30,2024-06,Amazon Tunnel,aravind2705,mikecbe,feedertony,sundar7238,aadvanced,thelivi,typo,guerrillawarfare2,1633,1613,1362,941,1650,1630,1379,958,1878,1601,1259,919,1861,1584,1242,902,Amazon Tunnel
978181,2024-06-30,2024-06,Arena,mikecbe,feedertony,stylishsteam,sundar7238,aravind2705,xpm0083,Gajini,guerrillawarfare2,1599,1348,1071,927,1613,1362,1085,941,1647,1248,1115,933,1633,1234,1101,919,Arena
978164,2024-06-30,2024-06,Nomad,aadvanced,feedertony,xpm0083,guerrillawarfare2,aravind2705,thelivi,Gajini,sundar7238,1865,1335,1235,920,1878,1348,1248,933,1660,1614,1128,940,1647,1601,1115,927,Nomad
978159,2024-06-30,2024-06,Land Nomad,aadvanced,feedertony,Gajini,,aravind2705,thelivi,guerrillawarfare2,,1851,1321,1114,0,1865,1335,1128,0,1674,1628,934,0,1660,1614,920,0,Land Nomad
978124,2024-06-30,2024-06,Black Forest,aravind2705,Gajini,sundar7238,,darkknight7282,feedertony,guerrillawarfare2,,1661,1101,927,0,1674,1114,940,0,1355,1334,947,0,1303,1321,934,0,Black Forest
978082,2024-06-30,2024-06,Michi,aadvanced,aravind2705,lotterymartin,guerrillawarfare2,thelivi,mikecbe,feedertony,Gajini,1837,1647,1276,933,1851,1661,1290,947,1642,1613,1348,1115,1628,1599,1334,1101,Michi
978054,2024-06-30,2024-06,Arabia,aadvanced,feedertony,Gajini,,aravind2705,mikecbe,sundar7238,,1822,1333,1100,0,1837,1348,1115,0,1662,1628,942,0,1647,1613,927,0,Arabia
977662,2024-06-29,2024-06,Amazon Tunnel,aadvanced,mikecbe,f33d3r.raj,typo,fenrir05,thelivi,feedertony,xpm0083,1809,1615,1526,1246,1822,1628,1539,1259,1939,1655,1346,1248,1924,1642,1333,1235,Amazon Tunnel
977393,2024-06-29,2024-06,Arena,feedertony,typo,stylishsteam,ninjavarier,f33d3r.raj,Gajini,sundar7238,guerrillawarfare2,1331,1231,1056,916,1346,1246,1071,931,1541,1115,957,948,1526,1100,942,933,Arena
977367,2024-06-29,2024-06,Nomad,feedertony,typo,Gajini,ninjavarier,f33d3r.raj,stylishsteam,sundar7238,guerrillawarfare2,1316,1216,1100,901,1331,1231,1115,916,1556,1071,972,963,1541,1056,957,948,Nomad
977304,2024-06-29,2024-06,Land Nomad,feedertony,Gajini,guerrillawarfare2,,typo,reubenthomas05,sundar7238,,1302,1086,949,0,1316,1100,963,0,1230,1111,986,0,1216,1054,972,0,Land Nomad
977289,2024-06-29,2024-06,Black Forest,feedertony,Gajini,sundar7238,,typo,reubenthomas05,guerrillawarfare2,,1285,1069,969,0,1302,1086,986,0,1247,1192,966,0,1230,1111,949,0,Black Forest
976794,2024-06-28,2024-06,Michi,Thiru,bcappu,typo,sundar7238,thelivi,mikecbe,feedertony,guerrillawarfare2,1851,1544,1233,955,1865,1558,1247,969,1669,1629,1299,980,1655,1615,1285,966,Michi
976764,2024-06-28,2024-06,Arabia,aravind2705,typo,stylishsteam,Gajini,thelivi,feedertony,guerrillawarfare2,sundar7238,1649,1220,1058,1056,1662,1233,1071,1069,1682,1312,993,968,1669,1299,980,955,Arabia
976708,2024-06-28,2024-06,Amazon Tunnel,aadvanced,aravind2705,guerrillawarfare2,sundar7238,Thiru,lotterymartin,stylishsteam,Gajini,1798,1638,982,957,1809,1649,993,968,1862,1287,1069,1067,1851,1276,1058,1056,Amazon Tunnel
972594,2024-06-23,2024-06,Arena,mikecbe,f33d3r.raj,centurion12,typo,aadvanced,thelivi,vijay1989,guerrillawarfare2,1614,1541,1380,1205,1629,1556,1395,1220,1813,1697,1271,997,1798,1682,1256,982,Arena
972561,2024-06-23,2024-06,Nomad,mikecbe,f33d3r.raj,centurion12,vijay1989,aadvanced,thelivi,typo,guerrillawarfare2,1600,1527,1366,1257,1614,1541,1380,1271,1827,1711,1219,1011,1813,1697,1205,997,Nomad
972535,2024-06-23,2024-06,Land Nomad,aadvanced,vijay1989,xpm0083,typo,mikecbe,f33d3r.raj,centurion12,guerrillawarfare2,1811,1241,1232,1203,1827,1257,1248,1219,1616,1543,1382,1027,1600,1527,1366,1011,Land Nomad
972509,2024-06-23,2024-06,Black Forest,thelivi,f33d3r.raj,lotterymartin,typo,Thiru,feedertony,arunaoe,xpm0083,1696,1528,1272,1188,1711,1543,1287,1203,1877,1327,1263,1247,1862,1312,1248,1232,Black Forest
972485,2024-06-23,2024-06,Michi,rcbfan009,xpm0083,typo,stylishsteam,thelivi,lotterymartin,arunaoe,ninjavarier,1720,1233,1174,1055,1736,1247,1188,1069,1710,1286,1277,915,1696,1272,1263,901,Michi
972465,2024-06-23,2024-06,Arabia,thelivi,mikecbe,f33d3r.raj,guerrillawarfare2,Thiru,feedertony,lotterymartin,arunaoe,1696,1602,1514,1013,1710,1616,1528,1027,1891,1341,1300,1291,1877,1327,1286,1277,Arabia
972424,2024-06-23,2024-06,Amazon Tunnel,Thiru,rcbfan009,feedertony,thundubeedi,mikecbe,f33d3r.raj,lotterymartin,guerrillawarfare2,1879,1705,1329,729,1891,1720,1341,741,1614,1526,1426,1025,1602,1514,1413,1013,Amazon Tunnel
972400,2024-06-23,2024-06,Arena,aadvanced,f33d3r.raj,lotterymartin,guerrillawarfare2,Thiru,rcbfan009,feedertony,thundubeedi,1798,1513,1412,1012,1811,1526,1426,1025,1892,1720,1342,742,1879,1705,1329,729,Arena
972361,2024-06-23,2024-06,Nomad,Thiru,mikecbe,f33d3r.raj,stylishsteam,aadvanced,rcbfan009,centurion12,Gajini,1878,1600,1499,1041,1892,1614,1513,1055,1812,1738,1396,1081,1798,1720,1382,1067,Nomad
972340,2024-06-23,2024-06,Land Nomad,aadvanced,rcbfan009,centurion12,xpm0083,Thiru,mikecbe,f33d3r.raj,Gajini,1799,1720,1383,1220,1812,1738,1396,1233,1891,1613,1512,1094,1878,1600,1499,1081,Land Nomad
972292,2024-06-23,2024-06,Black Forest,rcbfan009,f33d3r.raj,centurion12,xpm0083,Thiru,aravind2705,typo,guerrillawarfare2,1701,1499,1370,1207,1720,1512,1383,1220,1904,1651,1187,1025,1891,1638,1174,1012,Black Forest
972251,2024-06-23,2024-06,Michi,Thiru,rcbfan009,typo,guerrillawarfare2,aravind2705,f33d3r.raj,centurion12,xpm0083,1889,1679,1172,1010,1904,1701,1187,1025,1666,1514,1385,1222,1651,1499,1370,1207,Michi
972192,2024-06-23,2024-06,Arabia,aadvanced,centurion12,typo,guerrillawarfare2,Thiru,xpm0083,Gajini,stylishsteam,1786,1372,1159,997,1799,1385,1172,1010,1902,1235,1107,1054,1889,1222,1094,1041,Arabia
972157,2024-06-23,2024-06,Amazon Tunnel,rcbfan009,mikecbe,darkknight7282,Gajini,Thiru,aadvanced,typo,thundubeedi,1660,1601,1300,1095,1679,1613,1355,1107,1914,1798,1171,754,1902,1786,1159,742,Amazon Tunnel
972148,2024-06-23,2024-06,Arena,Thiru,rcbfan009,typo,ninjavarier,aadvanced,centurion12,darkknight7282,Gajini,1899,1636,1156,900,1914,1660,1171,915,1813,1387,1378,1110,1798,1372,1300,1095,Arena
972134,2024-06-23,2024-06,Nomad,rcbfan009,mikecbe,typo,Gajini,Thiru,centurion12,xpm0083,ninjavarier,1610,1586,1141,1095,1636,1601,1156,1110,1914,1402,1250,915,1899,1387,1235,900,Nomad
972102,2024-06-23,2024-06,Land Nomad,aadvanced,mikecbe,darkknight7282,xpm0083,Thiru,rcbfan009,lotterymartin,ninjavarier,1801,1574,1305,1238,1813,1586,1378,1250,1926,1631,1425,927,1914,1610,1412,915,Land Nomad
971559,2024-06-22,2024-06,Black Forest,thelivi,mikecbe,darkknight7282,guerrillawarfare2,rcbfan009,vijay1989,xpm0083,typo,1688,1566,1250,989,1696,1574,1305,997,1645,1249,1246,1149,1631,1241,1238,1141,Black Forest
971513,2024-06-22,2024-06,Michi,aadvanced,thelivi,xpm0083,guerrillawarfare2,rcbfan009,mikecbe,vijay1989,typo,1788,1675,1233,976,1801,1688,1246,989,1671,1579,1262,1162,1645,1566,1249,1149,Michi
971481,2024-06-22,2024-06,Arabia,thelivi,rcbfan009,typo,guerrillawarfare2,aadvanced,mikecbe,Gajini,ninjavarier,1661,1641,1148,962,1675,1671,1162,976,1802,1593,1109,941,1788,1579,1095,927,Arabia
971463,2024-06-22,2024-06,Amazon Tunnel,aadvanced,feedertony,vijay1989,stylishsteam,aravind2705,thelivi,Gajini,guerrillawarfare2,1787,1327,1247,1039,1802,1342,1262,1054,1681,1676,1124,977,1666,1661,1109,962,Amazon Tunnel
971431,2024-06-22,2024-06,Arena,aravind2705,vijay1989,Gajini,,aadvanced,typo,guerrillawarfare2,,1667,1233,1110,0,1681,1247,1124,0,1801,1162,991,0,1787,1148,977,0,Arena
971332,2024-06-22,2024-06,Nomad,aadvanced,rcbfan009,lotterymartin,Gajini,Thiru,f33d3r.raj,centurion12,guerrillawarfare2,1788,1613,1411,1097,1801,1641,1425,1110,1939,1527,1415,1004,1926,1514,1402,991,Nomad
971309,2024-06-22,2024-06,Land Nomad,rcbfan009,f33d3r.raj,vijay1989,Gajini,Thiru,centurion12,guerrillawarfare2,ninjavarier,1586,1516,1222,1086,1613,1527,1233,1097,1950,1426,1015,952,1939,1415,1004,941,Land Nomad
971286,2024-06-22,2024-06,Black Forest,aadvanced,lotterymartin,vijay1989,typo,rcbfan009,f33d3r.raj,centurion12,ninjavarier,1774,1395,1208,1148,1788,1411,1222,1162,1622,1530,1440,966,1586,1516,1426,952,Black Forest
971275,2024-06-22,2024-06,Michi,f33d3r.raj,centurion12,typo,guerrillawarfare2,aadvanced,vijay1989,Gajini,ninjavarier,1516,1426,1134,1001,1530,1440,1148,1015,1788,1222,1100,980,1774,1208,1086,966,Michi
971199,2024-06-22,2024-06,Arabia,aadvanced,feedertony,typo,stylishsteam,aravind2705,centurion12,Gajini,guerrillawarfare2,1774,1313,1120,1025,1788,1327,1134,1039,1681,1440,1114,1015,1667,1426,1100,1001,Arabia
971124,2024-06-22,2024-06,Amazon Tunnel,Thiru,Gajini,ninjavarier,sundar7238,centurion12,feedertony,typo,guerrillawarfare2,1937,1101,967,944,1950,1114,980,957,1453,1326,1133,1028,1440,1313,1120,1015,Amazon Tunnel
971086,2024-06-22,2024-06,Arena,aadvanced,thelivi,centurion12,ninjavarier,Thiru,aravind2705,typo,guerrillawarfare2,1760,1662,1439,953,1774,1676,1453,967,1951,1695,1147,1042,1937,1681,1133,1028,Arena
971057,2024-06-22,2024-06,Nomad,Thiru,aravind2705,typo,Gajini,aadvanced,thelivi,centurion12,ninjavarier,1936,1680,1132,1086,1951,1695,1147,1101,1775,1677,1454,968,1760,1662,1439,953,Nomad
970645,2024-06-21,2024-06,Land Nomad,Thiru,arunaoe,typo,sundar7238,thelivi,centurion12,Gajini,guerrillawarfare2,1919,1274,1115,927,1936,1291,1132,944,1694,1471,1103,1059,1677,1454,1086,1042,Land Nomad
970628,2024-06-21,2024-06,Black Forest,Thiru,arunaoe,vijay1989,guerrillawarfare2,thelivi,mikecbe,typo,sundar7238,1907,1262,1210,1047,1919,1274,1222,1059,1706,1605,1127,939,1694,1593,1115,927,Black Forest
