match_id,w1,w2,w3,w4,l1,l2,l3,l4,w1_or,w2_or,w3_or,w4_or,l1_or,l2_or,l3_or,l4_or,w1_nr,w2_nr,w3_nr,w4_nr,l1_nr,l2_nr,l3_nr,l4_nr,team_a_won,team_b_won
1089418,HELLRAZER,SuLTaN,MODI,BraveHeart,Addu4Kstrategist,Thiru,NewWithPikes,FraGStaR,2907,1294,1298,474,2886,1714,715,620,2924,1311,1315,491,2869,1697,698,603,False,True
1089398,Addu4Kstrategist,Livi,ancalagon100,BraveHeart,OS,Thiru,TRush,NewWithPikes,2870,1381,847,458,2275,1730,753,731,2886,1397,863,474,2259,1714,737,715,True,False
1089386,HELLRAZER,SuLTaN,FraGStaR,Spartans300,MrWrong,MODI,Afterlife,Ju$TK!Dd!nG,2887,1274,600,341,1629,1318,1212,944,2907,1294,620,361,1609,1298,1192,924,False,True
1089384,OS,Livi,mr.monc,meetyrdoom,Thiru,ancalagon100,TRush,NewWithPikes,2264,1370,494,130,1741,858,764,742,2275,1381,505,141,1730,847,753,731,False,True
1089369,OS,Livi,mr.monc,meetyrdoom,Thiru,ancalagon100,TRush,NewWithPikes,2243,1349,473,109,1762,879,785,763,2264,1370,494,130,1741,858,764,742,True,False
1089371,HELLRAZER,MrWrong,FraGStaR,Spartans300,Plan B,MODI,SuLTaN,Afterlife,2874,1616,587,328,1447,1331,1287,1225,2887,1629,600,341,1434,1318,1274,1212,False,True
1089350,OS,Thiru,Spartans300,meetyrdoom,Livi,MODI,TRush,NewWithPikes,2230,1749,315,96,1362,1344,798,776,2243,1762,328,109,1349,1331,785,763,False,True
1089338,OS,MODI,NewWithPikes,Spartans300,Fenrir,Livi,Ju$TK!Dd!nG,meetyrdoom,2212,1326,758,297,2105,1380,962,114,2230,1344,776,315,2087,1362,944,96,True,False
1088880,Thiru,Livi,Ju$TK!Dd!nG,NewWithPikes,Water,Afterlife,FraGStaR,BraveHeart,1734,1365,947,743,2396,1240,602,473,1749,1380,962,758,2381,1225,587,458,False,True
1088865,Thiru,尺oyal,NewWithPikes,BraveHeart,Livi,MODI,Ju$TK!Dd!nG,सुरमा,1727,1340,736,466,1372,1333,954,356,1734,1347,743,473,1365,1326,947,349,False,True
1088853,OS,SuLTaN,NewWithPikes,mr.monc,deadkorpse,Plan B,chaosrd,FraGStaR,2191,1266,715,452,1514,1468,1031,623,2212,1287,736,473,1493,1447,1010,602,True,False
1088851,MrWrong,MODI,ForeRuthless,BraveHeart,Livi,尺oyal,ancalagon100,Aragornn,1598,1315,1095,448,1390,1358,897,785,1616,1333,1113,466,1372,1340,879,767,False,True
1088830,Thiru,Plan B,chaosrd,Ju$TK!Dd!nG,OS,deadkorpse,NewWithPikes,RockyNevermore,1713,1454,1017,940,2205,1528,729,563,1727,1468,1031,954,2191,1514,715,549,True,False
1088835,SaraSaiyan,Livi,SuLTaN,Aragornn,MrWrong,MODI,ForeRuthless,ancalagon100,1606,1370,1246,765,1618,1335,1115,917,1626,1390,1266,785,1598,1315,1095,897,True,False
1088811,deadkorpse,Plan B,MODI,Avenger,MrWrong,Livi,ForeRuthless,chaosrd,1510,1436,1317,952,1636,1388,1133,1035,1528,1454,1335,970,1618,1370,1115,1017,False,True
1088816,HELLRAZER,SaraSaiyan,dopefish,NewWithPikes,OS,Pro Lobby Hoster2180 Fenrir,Ju$TK!Dd!nG,Aragornn,2852,1584,923,707,2227,2127,962,787,2874,1606,945,729,2205,2105,940,765,False,True
1088798,Thiru,SaraSaiyan,THUNDER,RockyNevermore,Pro Lobby Hoster2180 Fenrir,dopefish,Aragornn,NewWithPikes,1682,1553,747,532,2158,954,818,738,1713,1584,778,563,2127,923,787,707,False,True
1088804,HELLRAZER,尺oyal,MODI,Avenger,MrWrong,deadkorpse,Plan B,Livi,2851,1357,1316,951,1637,1511,1437,1389,2852,1358,1317,952,1636,1510,1436,1388,True,False
1088303,Livi,chaosrd,NewWithPikes,Abhi,ForeRuthless,Ju$TK!Dd!nG,FraGStaR,सुरमा,1370,1016,719,53,1152,981,642,375,1389,1035,738,72,1133,962,623,356,True,False
1088278,Addu4Kstrategist,NewWithPikes,AsOcA,FraGStaR,Plan B,Livi,chaosrd,Ju$TK!Dd!nG,2839,688,631,611,1468,1401,1047,1012,2870,719,662,642,1437,1370,1016,981,False,True
1088265,OS,Plan B,AsOcA,सुरमा,Pro Lobby Hoster2180 Fenrir,尺oyal,RockyNevermore,XenrisBlitz,2205,1446,609,353,2180,1379,554,533,2227,1468,631,375,2158,1357,532,511,True,False
1088267,SuLTaN,Ju$TK!Dd!nG,Avenger,mr.monc,Livi,MODI,NewWithPikes,meetyrdoom,1223,989,928,429,1424,1339,711,137,1246,1012,951,452,1401,1316,688,114,True,False
1088245,Livi,MODI,Avenger,meetyrdoom,Plan B,Ju$TK!Dd!nG,NewWithPikes,XenrisBlitz,1403,1318,907,116,1467,1010,732,554,1424,1339,928,137,1446,989,711,533,False,True
1088232,Fenrir,Livi,Rohan,gauthambhandary09737,Plan B,MODI,Ju$TK!Dd!nG,Avenger,2162,1385,717,536,1485,1336,1028,925,2180,1403,735,554,1467,1318,1010,907,False,True
1087806,SaraSaiyan,deadkorpse,Ju$TK!Dd!nG,AsOcA,Thiru,Livi,THUNDER,NewWithPikes,1532,1490,1007,588,1703,1406,768,753,1553,1511,1028,609,1682,1385,747,732,True,False
1087788,deadkorpse,Livi,TRush,THUNDER,Thiru,chaosrd,Ju$TK!Dd!nG,AsOcA,1464,1380,772,742,1729,1073,1033,614,1490,1406,798,768,1703,1047,1007,588,False,True
1087765,deadkorpse,Ju$TK!Dd!nG,NewWithPikes,THUNDER,Thiru,SuLTaN,TRush,meetyrdoom,1443,1012,732,721,1750,1244,793,137,1464,1033,753,742,1729,1223,772,116,False,True
1087758,Morty,Brother VK,Livi,AsOcA,Fenrir,KhalDrogo,尺oyal,MODI,2306,2230,1360,594,2182,1560,1399,1356,2326,2250,1380,614,2162,1540,1379,1336,False,True
1087743,Thiru,CHICKEN,NewWithPikes,meetyrdoom,Ju$TK!Dd!nG,TRush,THUNDER,Rohan,1730,762,712,117,1032,813,741,737,1750,782,732,137,1012,793,721,717,False,True
1087747,Brother VK,Livi,MODI,AsOcA,Fenrir,deadkorpse,SuLTaN,gauthambhandary09737,2207,1337,1333,571,2205,1466,1267,559,2230,1360,1356,594,2182,1443,1244,536,False,True
1087728,Livi,MODI,SuLTaN,chaosrd,Fenrir,deadkorpse,AsOcA,gauthambhandary09737,1323,1319,1253,1059,2219,1480,585,573,1337,1333,1267,1073,2205,1466,571,559,False,True
1087206,yudhpitah,SuLTaN,TRush,adirath,Livi,chaosrd,Ju$TK!Dd!nG,सुरमा,1254,1235,795,590,1341,1077,1050,371,1272,1253,813,608,1323,1059,1032,353,True,False
1087181,Livi,SuLTaN,Ju$TK!Dd!nG,Aragornn,link.chaos,chaosrd,TRush,adirath,1329,1223,1038,806,1774,1089,807,602,1341,1235,1050,818,1762,1077,795,590,True,False
1087082,尺oyal,chaosrd,Ju$TK!Dd!nG,mr.monc,SaraSaiyan,Plan B,NewWithPikes,Abhi,1381,1071,1020,411,1550,1503,730,71,1399,1089,1038,429,1532,1485,712,53,True,False
1087060,Plan B,MODI,adirath,Abhi,SuLTaN,ancalagon100,NewWithPikes,BraveHeart,1486,1302,585,54,1240,934,747,465,1503,1319,602,71,1223,917,730,448,True,False
1087042,KhalDrogo,yudhpitah,chaosrd,meetyrdoom,SuLTaN,Delusion9,Ju$TK!Dd!nG,BraveHeart,1540,1234,1051,97,1260,1147,1040,485,1560,1254,1071,117,1240,1127,1020,465,False,True
1087024,peppapig2108,尺oyal,MODI,BraveHeart,yudhpitah,pints007,chaosrd,Ju$TK!Dd!nG,1404,1361,1282,465,1254,1125,1071,1060,1424,1381,1302,485,1234,1105,1051,1040,False,True
1087007,MODI,pints007,Ju$TK!Dd!nG,meetyrdoom,Plan B,peppapig2108,BraveHeart,Abhi,1261,1104,1039,76,1507,1425,486,75,1282,1125,1060,97,1486,1404,465,54,False,True
1086983,SuLTaN,yudhpitah,BraveHeart,Abhi,peppapig2108,pints007,Spartans300,meetyrdoom,1242,1236,468,57,1443,1122,315,94,1260,1254,486,75,1425,1104,297,76,True,False
1086963,Morty,yudhpitah,pints007,meetyrdoom,peppapig2108,尺oyal,SuLTaN,BraveHeart,2296,1226,1112,84,1453,1371,1252,478,2306,1236,1122,94,1443,1361,1242,468,False,True
1086940,deadkorpse,peppapig2108,adirath,meetyrdoom,SuLTaN,pints007,CHICKEN,Spartans300,1460,1433,565,64,1272,1132,782,335,1480,1453,585,84,1252,1112,762,315,False,True
1086915,yudhpitah,pints007,Rohan,adirath,peppapig2108,SuLTaN,NewWithPikes,meetyrdoom,1204,1110,715,543,1455,1294,769,86,1226,1132,737,565,1433,1272,747,64,False,True
1086894,SaraSaiyan,SuLTaN,gauthambhandary09737,adirath,peppapig2108,yudhpitah,pints007,meetyrdoom,1521,1265,544,514,1484,1233,1139,115,1550,1294,573,543,1455,1204,1110,86,True,False
1086887,peppapig2108,pints007,NewWithPikes,meetyrdoom,SuLTaN,yudhpitah,gauthambhandary09737,Spartans300,1460,1115,745,91,1289,1257,568,359,1484,1139,769,115,1265,1233,544,335,True,False
1086884,SaraSaiyan,peppapig2108,Aragornn,adirath,yudhpitah,pints007,Ju$TK!Dd!nG,NewWithPikes,1500,1439,785,493,1278,1136,1060,766,1521,1460,806,514,1257,1115,1039,745,False,True
1086860,SaraSaiyan,yudhpitah,Aragornn,NewWithPikes,peppapig2108,Delusion9,pints007,adirath,1473,1251,758,739,1466,1174,1163,520,1500,1278,785,766,1439,1147,1136,493,False,True
1086848,SaraSaiyan,Delusion9,pints007,BraveHeart,尺oyal,SuLTaN,Aragornn,NewWithPikes,1450,1151,1140,455,1394,1312,781,762,1473,1174,1163,478,1371,1289,758,739,True,False
1086636,Valar,RedViper,chaosrd,adirath,Morty,MrWrong,Afterlife,meetyrdoom,1948,1802,1046,495,2321,1662,1265,116,1973,1827,1071,520,2296,1637,1240,91,True,False
1086602,RedViper,Afterlife,kAPi,Abhi,Morty,TRush,Aragornn,meetyrdoom,1779,1242,1012,34,2344,830,804,139,1802,1265,1035,57,2321,807,781,116,True,False
1086570,Morty,yudhpitah,meetyrdoom,Abhi,chaosrd,kAPi,TRush,Aragornn,2310,1217,105,0,1080,1046,864,838,2344,1251,139,34,1046,1012,830,804,False,True
1086533,yudhpitah,kAPi,gauthambhandary09737,adirath,Morty,Aragornn,meetyrdoom,Abhi,1187,1016,538,465,2340,868,135,8,1217,1046,568,495,2310,838,105,0,False,True
1086505,yudhpitah,pints007,chaosrd,XenrisBlitz,MrWrong,peppapig2108,सुरमा,Spartans300,1158,1111,1051,525,1691,1495,400,388,1187,1140,1080,554,1662,1466,371,359,False,True
1086473,yudhpitah,pints007,ancalagon100,सुरमा,尺oyal,NewWithPikes,THUNDER,gauthambhandary09737,1139,1092,915,381,1413,781,760,557,1158,1111,934,400,1394,762,741,538,False,True
1086487,SaraSaiyan,SuLTaN,chaosrd,adirath,MrWrong,peppapig2108,XenrisBlitz,Spartans300,1433,1295,1034,448,1708,1512,542,405,1450,1312,1051,465,1691,1495,525,388,False,True
1086434,peppapig2108,SaraSaiyan,adirath,Spartans300,SuLTaN,MODI,chaosrd,meetyrdoom,1478,1399,414,371,1329,1295,1068,169,1512,1433,448,405,1295,1261,1034,135,False,True
1086364,peppapig2108,尺oyal,chaosrd,Ju$TK!Dd!nG,Morty,Delusion9,yudhpitah,meetyrdoom,1465,1400,1055,1047,2353,1164,1152,182,1478,1413,1068,1060,2340,1151,1139,169,False,True
1086329,Brother VK,SuLTaN,Ju$TK!Dd!nG,meetyrdoom,Morty,peppapig2108,BraveHeart,adirath,2172,1294,1012,147,2388,1500,490,449,2207,1329,1047,182,2353,1465,455,414,False,True
1086310,Brother VK,peppapig2108,SaraSaiyan,THUNDER,Morty,RedViper,Ju$TK!Dd!nG,BraveHeart,2153,1481,1380,741,2407,1798,1031,509,2172,1500,1399,760,2388,1779,1012,490,False,True
1086283,deadkorpse,yudhpitah,pints007,chaosrd,peppapig2108,MODI,SuLTaN,BraveHeart,1443,1135,1075,1038,1498,1312,1311,526,1460,1152,1092,1055,1481,1295,1294,509,True,False
1086267,yudhpitah,pints007,chaosrd,adirath,MODI,SuLTaN,BraveHeart,Spartans300,1117,1057,1020,431,1330,1329,544,389,1135,1075,1038,449,1312,1311,526,371,False,True
1086254,Morty,Plan B,MODI,Livi,Dragonstar,peppapig2108,yudhpitah,BraveHeart,2392,1492,1315,1314,3224,1513,1132,559,2407,1507,1330,1329,3209,1498,1117,544,False,True
1086236,Valar,peppapig2108,Plan B,MODI,Dragonstar,Livi,yudhpitah,adirath,1929,1494,1473,1296,3243,1333,1151,450,1948,1513,1492,1315,3224,1314,1132,431,True,False
1086215,Morty,SuLTaN,BraveHeart,gauthambhandary09737,Valar,deadkorpse,yudhpitah,meetyrdoom,2373,1310,540,538,1948,1462,1170,166,2392,1329,559,557,1929,1443,1151,147,False,True
1086206,SuLTaN,yudhpitah,adirath,meetyrdoom,deadkorpse,BraveHeart,gauthambhandary09737,Spartans300,1291,1151,431,147,1481,559,557,408,1310,1170,450,166,1462,540,538,389,False,True
1085907,Morty,Afterlife,XenrisBlitz,meetyrdoom,MrWrong,chaosrd,TRush,AsOcA,2349,1218,518,123,1732,1044,888,609,2373,1242,542,147,1708,1020,864,585,True,False
1085889,Morty,ancalagon100,gauthambhandary09737,meetyrdoom,Afterlife,chaosrd,TRush,AsOcA,2333,899,541,107,1234,1060,904,625,2349,915,557,123,1218,1044,888,609,False,True
1085870,Valar,chaosrd,ancalagon100,adirath,Morty,Afterlife,XenrisBlitz,meetyrdoom,1926,1038,877,409,2355,1256,540,129,1948,1060,899,431,2333,1234,518,107,False,True
1085824,deadkorpse,NewWithPikes,XenrisBlitz,Spartans300,MODI,pints007,FraGStaR,meetyrdoom,1454,754,513,381,1323,1084,638,156,1481,781,540,408,1296,1057,611,129,True,False
1085388,Water,MrWrong,Livi,NewWithPikes,Addu4Kstrategist,RedViper,ancalagon100,adirath,2388,1724,1325,746,2847,1806,885,417,2396,1732,1333,754,2839,1798,877,409,False,True
1085361,Water,Fenrir,Livi,NewWithPikes,Addu4Kstrategist,RedViper,deadkorpse,adirath,2367,2198,1304,725,2868,1827,1475,438,2388,2219,1325,746,2847,1806,1454,417,True,False
1085356,Addu4Kstrategist,deadkorpse,MODI,Ju$TK!Dd!nG,Water,RedViper,SuLTaN,chaosrd,2850,1457,1305,1013,2385,1845,1309,1056,2868,1475,1323,1031,2367,1827,1291,1038,True,False
1085331,Fenrir,MrWrong,TRush,NewWithPikes,OS,Plan B,Livi,adirath,2175,1701,881,702,2228,1496,1327,461,2198,1724,904,725,2205,1473,1304,438,True,False
1085310,OS,TRush,NewWithPikes,gauthambhandary09737,Plan B,Livi,Avenger,adirath,2207,860,681,520,1517,1348,946,482,2228,881,702,541,1496,1327,925,461,True,False
1085288,OS,ForeRuthless,chaosrd,TRush,Plan B,Livi,MODI,Avenger,2187,1132,1036,840,1537,1368,1325,966,2207,1152,1056,860,1517,1348,1305,946,False,True
1085279,RedViper,MODI,Avenger,Spartans300,Plan B,ForeRuthless,chaosrd,FraGStaR,1827,1307,948,363,1555,1150,1054,656,1845,1325,966,381,1537,1132,1036,638,False,True
1085273,OS,Livi,chaosrd,adirath,RedViper,MODI,ForeRuthless,FraGStaR,2166,1347,1033,461,1848,1328,1171,677,2187,1368,1054,482,1827,1307,1150,656,True,False
1085265,HELLRAZER,Livi,chaosrd,Spartans300,Plan B,deadkorpse,Afterlife,ForeRuthless,2831,1327,1013,343,1575,1477,1276,1191,2851,1347,1033,363,1555,1457,1256,1171,False,True
1084980,Fenrir,Brother VK,Ju$TK!Dd!nG,adirath,Morty,MrWrong,ancalagon100,NewWithPikes,2158,2136,996,444,2372,1718,902,698,2175,2153,1013,461,2355,1701,885,681,True,False
1084961,Morty,Fenrir,ancalagon100,NewWithPikes,Water,Brother VK,Ju$TK!Dd!nG,adirath,2353,2139,883,679,2404,2155,1015,463,2372,2158,902,698,2385,2136,996,444,True,False
1084944,Brother VK,MrWrong,NewWithPikes,adirath,Morty,Ju$TK!Dd!nG,ancalagon100,AsOcA,2133,1696,657,441,2375,1037,905,647,2155,1718,679,463,2353,1015,883,625,False,True
1084911,MrWrong,deadkorpse,Ju$TK!Dd!nG,AsOcA,Water,ancalagon100,THUNDER,NewWithPikes,1676,1457,1017,627,2424,925,761,677,1696,1477,1037,647,2404,905,741,657,True,False
1084885,deadkorpse,Ju$TK!Dd!nG,THUNDER,adirath,Livi,ancalagon100,NewWithPikes,AsOcA,1432,992,736,416,1352,950,702,652,1457,1017,761,441,1327,925,677,627,False,True
1084860,RedViper,Plan B,Livi,Ju$TK!Dd!nG,Addu4Kstrategist,deadkorpse,NewWithPikes,THUNDER,1808,1535,1312,952,2890,1472,742,776,1848,1575,1352,992,2850,1432,702,736,True,False
1084824,Valar,MODI,ancalagon100,adirath,Plan B,ForeRuthless,Avenger,THUNDER,1908,1310,932,398,1553,1209,966,794,1926,1328,950,416,1535,1191,948,776,True,False
1084820,OS,deadkorpse,Livi,AsOcA,Addu4Kstrategist,Ju$TK!Dd!nG,Aragornn,NewWithPikes,2146,1452,1292,632,2910,972,888,762,2166,1472,1312,652,2890,952,868,742,False,True
1084809,Plan B,ancalagon100,THUNDER,CHICKEN,MODI,ForeRuthless,Avenger,adirath,1535,914,776,764,1328,1227,984,416,1553,932,794,782,1310,1209,966,398,True,False
1084776,OS,Livi,AsOcA,meetyrdoom,deadkorpse,Ju$TK!Dd!nG,Aragornn,NewWithPikes,2125,1271,611,135,1473,993,909,783,2146,1292,632,156,1452,972,888,762,False,True
1084782,Valar,ancalagon100,THUNDER,CHICKEN,Plan B,ForeRuthless,Avenger,adirath,1893,899,761,749,1550,1242,999,431,1908,914,776,764,1535,1227,984,416,True,False
1084773,HELLRAZER,ForeRuthless,ancalagon100,adirath,Valar,Plan B,Avenger,THUNDER,2816,1227,884,416,1908,1565,1014,776,2831,1242,899,431,1893,1550,999,761,False,True
1084381,chaosrd,TRush,FraGStaR,AsOcA,Afterlife,ancalagon100,adirath,mr.monc,993,820,657,591,1296,904,436,431,1013,840,677,611,1276,884,416,411,True,False
1084353,SaraSaiyan,ancalagon100,AsOcA,XenrisBlitz,MODI,TRush,FraGStaR,adirath,1359,883,570,492,1349,841,678,457,1380,904,591,513,1328,820,657,436,False,True
1084313,SaraSaiyan,Afterlife,ancalagon100,AsOcA,MODI,SuLTaN,TRush,adirath,1338,1275,862,549,1370,1330,862,478,1359,1296,883,570,1349,1309,841,457,False,True
1084294,Ju$TK!Dd!nG,chaosrd,NewWithPikes,CHICKEN,Livi,Aragornn,FraGStaR,XenrisBlitz,974,974,764,730,1290,928,697,511,993,993,783,749,1271,909,678,492,True,False
1084296,RedViper,Afterlife,TRush,ancalagon100,Addu4Kstrategist,THUNDER,AsOcA,adirath,1778,1245,832,832,2940,806,579,508,1808,1275,862,862,2910,776,549,478,True,False
1084279,ForeRuthless,NewWithPikes,Rohan,XenrisBlitz,Livi,Aragornn,FraGStaR,meetyrdoom,1209,746,697,493,1308,946,715,153,1227,764,715,511,1290,928,697,135,True,False
1084272,HELLRAZER,Fenrir,RedViper,Afterlife,DOOMSTER :D,Addu4K,ancalagon100,CHICKEN,2782,2105,1744,1211,3430,2974,866,764,2816,2139,1778,1245,3396,2940,832,730,True,False
1084256,Ju$TK!Dd!nG,Aragornn,AsOcA,XenrisBlitz,kAPi,THUNDER,gauthambhandary09737,adirath,951,923,556,470,1039,829,543,531,974,946,579,493,1016,806,520,508,True,False
1084254,AMMbush,Livi,chaosrd,FraGStaR,OS,ForeRuthless,NewWithPikes,meetyrdoom,1382,1289,955,696,2144,1228,765,172,1401,1308,974,715,2125,1209,746,153,True,False
1084235,OS,Livi,THUNDER,AsOcA,AMMbush,SuLTaN,Ju$TK!Dd!nG,lucky23,2135,1280,820,547,1391,1339,960,893,2144,1289,829,556,1382,1330,951,884,True,False
1083924,deadkorpse,Afterlife,chaosrd,FraGStaR,Water,NewWithPikes,adirath,XenrisBlitz,1451,1189,933,674,2446,787,553,492,1473,1211,955,696,2424,765,531,470,True,False
1083897,Fenrir,SaraSaiyan,Ju$TK!Dd!nG,chaosrd,deadkorpse,SuLTaN,Afterlife,yudhpitah,2091,1324,946,919,1465,1353,1203,1165,2105,1338,960,933,1451,1339,1189,1151,True,False
1083884,Fenrir,SaraSaiyan,THUNDER,FraGStaR,nomnom,deadkorpse,Afterlife,adirath,2067,1300,796,650,1588,1489,1227,577,2091,1324,820,674,1564,1465,1203,553,True,False
1083864,SuLTaN,yudhpitah,TRush,AsOcA,SaraSaiyan,Ju$TK!Dd!nG,chaosrd,adirath,1333,1145,812,527,1320,966,939,597,1353,1165,832,547,1300,946,919,577,True,False
1083841,Livi,chaosrd,TRush,gauthambhandary09737,SaraSaiyan,Ju$TK!Dd!nG,adirath,AsOcA,1260,919,792,523,1340,986,617,547,1280,939,812,543,1320,966,597,527,False,True
1083816,SaraSaiyan,Livi,yudhpitah,Ju$TK!Dd!nG,尺oyal,MODI,Ohhh Damnnn!!,AsOcA,1315,1235,1120,961,1425,1395,1308,572,1340,1260,1145,986,1400,1370,1283,547,False,True
1083794,OS,SuLTaN,adirath,gauthambhandary09737,RedViper,Ju$TK!Dd!nG,dopefish,TRush,2115,1313,597,503,1764,981,974,812,2135,1333,617,523,1744,961,954,792,False,True
1083795,Dragonstar,Livi,Avenger,AsOcA,尺oyal,MODI,SaraSaiyan,Ohhh Damnnn!!,3243,1235,1014,572,1425,1395,1315,1308,3243,1235,1014,572,1425,1395,1315,1308,True,False
1083780,MODI,SaraSaiyan,Avenger,Ju$TK!Dd!nG,OS,Livi,FraGStaR,AsOcA,1371,1291,990,957,2139,1259,674,596,1395,1315,1014,981,2115,1235,650,572,False,True
1083767,deadkorpse,Ju$TK!Dd!nG,CHICKEN,gauthambhandary09737,MODI,Avenger,adirath,AsOcA,1470,938,745,484,1390,1009,616,615,1489,957,764,503,1371,990,597,596,False,True
1083740,OS,dopefish,ancalagon100,Spartans300,SuLTaN,Livi,chaosrd,FraGStaR,2119,954,846,323,1333,1279,939,694,2139,974,866,343,1313,1259,919,674,False,True
1083363,Afterlife,chaosrd,TRush,FraGStaR,SuLTaN,ancalagon100,NewWithPikes,XenrisBlitz,1214,926,799,681,1346,859,800,505,1227,939,812,694,1333,846,787,492,True,False
1083369,HELLRAZER,Morty,AgentP97,deadkorpse,DOOMSTER :D,Brother VK,link.chaos,kAPi,2758,2351,1856,1446,3454,2157,1798,1063,2782,2375,1880,1470,3430,2133,1774,1039,True,False
1083333,HELLRAZER,Morty,kAPi,adirath,DOOMSTER :D,deadkorpse,chaosrd,ancalagon100,2730,2323,1035,588,3482,1474,954,887,2758,2351,1063,616,3454,1446,926,859,False,True
1083293,SuLTaN,yudhpitah,Ju$TK!Dd!nG,gauthambhandary09737,KhalDrogo,MODI,NewWithPikes,Abhi,1326,1100,918,464,1560,1410,820,28,1346,1120,938,484,1540,1390,800,8,True,False
1083250,Morty,link.chaos,ancalagon100,FraGStaR,HELLRAZER,deadkorpse,TRush,adirath,2292,1767,856,650,2761,1505,830,619,2323,1798,887,681,2730,1474,799,588,False,True
1083233,OS,chaosrd,NewWithPikes,mr.monc,MODI,SuLTaN,Ju$TK!Dd!nG,XenrisBlitz,2101,936,802,413,1428,1344,936,523,2119,954,820,431,1410,1326,918,505,False,True
1083115,HELLRAZER,deadkorpse,adirath,meetyrdoom,peppapig2108,SuLTaN,Afterlife,ancalagon100,2740,1484,598,151,1515,1365,1235,877,2761,1505,619,172,1494,1344,1214,856,True,False
1083103,peppapig2108,Ju$TK!Dd!nG,ancalagon100,Spartans300,deadkorpse,Afterlife,adirath,meetyrdoom,1498,919,860,306,1501,1252,615,168,1515,936,877,323,1484,1235,598,151,True,False
1083106,HELLRAZER,SuLTaN,dopefish,chaosrd,Plan B,KhalDrogo,MODI,SaraSaiyan,2719,1344,933,915,1586,1581,1449,1312,2740,1365,954,936,1565,1560,1428,1291,False,True
1083085,Plan B,MODI,dopefish,chaosrd,SuLTaN,SaraSaiyan,ForeRuthless,ancalagon100,1564,1427,911,893,1366,1334,1250,882,1586,1449,933,915,1344,1312,1228,860,True,False
1083063,HELLRAZER,dopefish,BraveHeart,XenrisBlitz,deadkorpse,peppapig2108,Aragornn,adirath,2701,893,541,505,1519,1516,941,633,2719,911,559,523,1501,1498,923,615,True,False
1083036,AgentP97,Livi,pints007,Spartans300,MODI,ForeRuthless,ancalagon100,THUNDER,1838,1261,1066,288,1445,1268,900,814,1856,1279,1084,306,1427,1250,882,796,True,False
1083041,peppapig2108,yudhpitah,Aragornn,dopefish,HELLRAZER,CHICKEN,BraveHeart,XenrisBlitz,1449,1033,874,826,2768,812,608,572,1516,1100,941,893,2701,745,541,505,False,True
1083012,HELLRAZER,dopefish,adirath,BraveHeart,peppapig2108,Afterlife,yudhpitah,Aragornn,2755,813,620,595,1462,1265,1046,887,2768,826,633,608,1449,1252,1033,874,True,False
1082999,Morty,MODI,Afterlife,pints007,HELLRAZER,peppapig2108,Aragornn,dopefish,2271,1424,1244,1045,2776,1483,908,834,2292,1445,1265,1066,2755,1462,887,813,False,True
1082971,Morty,TalentButNoFarm,ForeRuthless,BraveHeart,HELLRAZER,MODI,pints007,adirath,2250,1853,1247,574,2797,1445,1066,641,2271,1874,1268,595,2776,1424,1045,620,False,True
1082952,peppapig2108,SaraSaiyan,XenrisBlitz,Spartans300,Afterlife,yudhpitah,dopefish,mr.monc,1460,1311,549,265,1267,1069,857,436,1483,1334,572,288,1244,1046,834,413,True,False
1082931,MODI,ForeRuthless,TRush,adirath,peppapig2108,SaraSaiyan,pints007,meetyrdoom,1426,1228,811,622,1479,1330,1085,187,1445,1247,830,641,1460,1311,1066,168,False,True
1082917,ForeRuthless,yudhpitah,dopefish,gauthambhandary09737,peppapig2108,ancalagon100,TRush,Spartans300,1208,1049,837,444,1499,920,831,285,1228,1069,857,464,1479,900,811,265,True,False
1082905,OS,SaraSaiyan,mr.monc,meetyrdoom,peppapig2108,pints007,TRush,XenrisBlitz,2069,1298,404,155,1531,1117,863,581,2101,1330,436,187,1499,1085,831,549,True,False
1082900,OS,ForeRuthless,Ju$TK!Dd!nG,NewWithPikes,peppapig2108,MODI,SaraSaiyan,XenrisBlitz,2049,1188,899,782,1551,1446,1318,601,2069,1208,919,802,1531,1426,1298,581,True,False
1082594,MrWrong,SuLTaN,Ohhh Damnnn!!,FraGStaR,Morty,yudhpitah,Ju$TK!Dd!nG,adirath,1659,1349,1291,633,2267,1066,916,639,1676,1366,1308,650,2250,1049,899,622,False,True
1082555,deadkorpse,Afterlife,TRush,mr.monc,Ohhh Damnnn!!,yudhpitah,Ju$TK!Dd!nG,FraGStaR,1497,1245,841,382,1313,1088,938,655,1519,1267,863,404,1291,1066,916,633,False,True
1082531,deadkorpse,Afterlife,chaosrd,TRush,SuLTaN,Livi,yudhpitah,adirath,1474,1222,870,818,1372,1284,1111,662,1497,1245,893,841,1349,1261,1088,639,True,False
1082522,SaraSaiyan,ForeRuthless,Aragornn,FraGStaR,OS,Ju$TK!Dd!nG,ancalagon100,Abhi,1295,1165,885,632,2072,961,943,51,1318,1188,908,655,2049,938,920,28,False,True
1082518,MODI,SuLTaN,yudhpitah,chaosrd,deadkorpse,Livi,Afterlife,adirath,1425,1351,1090,849,1495,1305,1243,683,1446,1372,1111,870,1474,1284,1222,662,False,True
